trip_id,driver_id,rider_id,city,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,fare_amount,status,payment_method,pickup_time,drop_time,dif_drop_pickup,pickup_hour,pickup_month,pickup_day,weekday,weekend,rush_hour,distance_hour,squared_distance,delta_lat,delta_long,pickup_cluster,drop_cluster,haversine_distance
4183,6904,43206,New York,40.14091097718456,-104.16874793735045,40.1624124454201,-104.14233657251908,8.72,22.02,Completed,UPI,2023-01-03 21:42:00,2023-01-03 22:08:09,00:26:09,21,1,3,1,0,0,183.12,76.03840000000001,0.021501468235541665,0.026411364831361084,12,3,3.279475677038445
4184,5624,35288,Los Angeles,38.97036016158794,-113.04456257785192,38.9352124663932,-113.08706252287558,10.81,20.86,Completed,Cash,2023-01-03 21:43:00,2023-01-03 22:15:25,00:32:25,21,1,3,1,0,0,227.01000000000002,116.85610000000001,-0.035147695194737594,-0.042499945023664054,17,0,5.364747181014233
4185,9848,48694,San Francisco,40.509920975947146,-102.31866048143868,40.51929435177598,-102.27493887702228,5.86,17.5,Cancelled,UPI,2023-01-03 21:44:00,2023-01-03 22:01:34,00:17:34,21,1,3,1,0,0,123.06,34.339600000000004,0.009373375828836572,0.0437216044164046,12,17,3.8401494412026222
4186,1165,34502,Los Angeles,40.50592779301564,-112.15159937316268,40.468648800304685,-112.14849836715206,7.14,18.3,No-Show,Wallet,2023-01-03 21:45:00,2023-01-03 22:06:25,00:21:25,21,1,3,1,0,0,149.94,50.9796,-0.03727899271095225,0.003101006010624019,17,0,4.153522247249283
4187,5591,39851,Chicago,39.48088958199205,-86.72912110438894,39.503170231568895,-86.74664877754827,6.76,15.42,Completed,UPI,2023-01-03 21:46:00,2023-01-03 22:06:16,00:20:16,21,1,3,1,0,0,141.96,45.697599999999994,0.022280649576842393,-0.017527673159335677,2,4,2.898306067502691
4188,1589,71496,San Francisco,40.54482101372976,-73.6539051837839,40.5067929416295,-73.6789812295973,8.86,19.93,No-Show,Card,2023-01-03 21:47:00,2023-01-03 22:13:34,00:26:34,21,1,3,1,0,0,186.06,78.49959999999999,-0.0380280721002606,-0.02507604581339251,0,6,4.729958403229581
4189,5524,96758,Los Angeles,39.92168474395598,-119.77163435508338,39.97130948502016,-119.74602580344828,4.13,15.14,Completed,UPI,2023-01-03 21:48:00,2023-01-03 22:00:23,00:12:23,21,1,3,1,0,0,86.73,17.0569,0.04962474106417858,0.025608551635102117,13,5,5.9341596070232905
4190,3821,72735,Los Angeles,37.38638286747488,-101.86829946839724,37.39290649603363,-101.90589264520176,7.82,23.03,Completed,Wallet,2023-01-03 21:49:00,2023-01-03 22:12:27,00:23:27,21,1,3,1,0,0,164.22,61.15240000000001,0.006523628558753103,-0.03759317680452057,19,17,3.399541323646127
4191,7509,40422,Seattle,40.50753087446216,-91.34382817316292,40.49297858906415,-91.31940551887196,8.75,18.02,Completed,Cash,2023-01-03 21:50:00,2023-01-03 22:16:15,00:26:15,21,1,3,1,0,0,183.75,76.5625,-0.014552285398011122,0.02442265429095869,18,14,2.6234777025799123
4192,8693,60141,New York,40.00059132556215,-111.93811563309856,39.975436417684016,-111.9652570393434,5.64,14.57,Completed,Card,2023-01-03 21:51:00,2023-01-03 22:07:55,00:16:55,21,1,3,1,0,0,118.44,31.809599999999996,-0.02515490787813235,-0.027141406244837185,17,0,3.6291281072212103
4193,1071,38643,New York,38.32718830342759,-84.92906078280173,38.35454194649574,-84.952222414315,11.61,20.93,Cancelled,UPI,2023-01-03 21:52:00,2023-01-03 22:26:49,00:34:49,21,1,3,1,0,0,243.81,134.79209999999998,0.027353643068153133,-0.023161631513275438,16,12,3.6512627625000764
4194,4580,58311,Chicago,37.568223598783376,-82.34592700074052,37.55445336196596,-82.32972703733716,5.58,15.69,Completed,Wallet,2023-01-03 21:53:00,2023-01-03 22:09:44,00:16:44,21,1,3,1,0,0,117.18,31.136400000000002,-0.013770236817414627,0.016199963403352058,16,19,2.093683978912504
4195,8962,25650,San Francisco,37.29892311891196,-112.830556190789,37.25716862264375,-112.8287858748746,5.88,8.95,Completed,Card,2023-01-03 21:54:00,2023-01-03 22:11:38,00:17:38,21,1,3,1,0,0,123.48,34.5744,-0.04175449626820438,0.0017703159143991343,17,0,4.645529551932934
4196,1268,75837,Los Angeles,40.85526195863261,-99.0172481174597,40.87165703558362,-99.0130316650216,7.64,11.88,Cancelled,UPI,2023-01-03 21:55:00,2023-01-03 22:17:55,00:22:55,21,1,3,1,0,0,160.44,58.3696,0.016395076951006615,0.0042164524381007595,11,10,1.857211162399263
4197,3462,28447,San Francisco,39.37122943423529,-74.97651588454671,39.36760069342992,-74.9439848393636,0.53,4.26,Completed,UPI,2023-01-03 21:56:00,2023-01-03 21:57:35,00:01:35,21,1,3,1,0,0,11.13,0.28090000000000004,-0.0036287408053681247,0.03253104518312,0,6,2.825384938409502
4198,2015,76894,Boston,37.253224996664336,-121.41004192500976,37.29736332197926,-121.39854976992449,9.42,24.69,Completed,Card,2023-01-03 21:57:00,2023-01-03 22:25:15,00:28:15,21,1,3,1,0,0,197.82,88.7364,0.04413832531492545,0.011492155085278455,13,18,5.012187526583536
4199,8984,68953,Seattle,37.09888269055254,-79.43867552581136,37.11435508375309,-79.42806181757415,6.85,15.46,Completed,Card,2023-01-03 21:58:00,2023-01-03 22:18:33,00:20:33,21,1,3,1,0,0,143.85,46.92249999999999,0.015472393200546719,0.010613708237215747,8,1,1.961082990517758
4200,1406,40068,Seattle,37.43086080416717,-102.09380777736482,37.39854313378672,-102.06266238437787,8.24,23.1,Completed,Cash,2023-01-03 21:59:00,2023-01-03 22:23:43,00:24:43,21,1,3,1,0,0,173.04,67.8976,-0.032317670380450636,0.031145392986942966,19,17,4.525477386413143
4201,8384,67283,Chicago,39.73783913490607,-116.64370202194624,39.73992870170637,-116.64936932887171,5.56,16.49,Cancelled,UPI,2023-01-03 22:00:00,2023-01-03 22:16:40,00:16:40,22,1,3,1,0,0,122.32,30.913599999999995,0.0020895668003007017,-0.005667306925474236,4,16,0.5374081278066681
4202,7049,87329,Seattle,37.83695764509592,-79.42197380124611,37.84971309778943,-79.4323675387426,6.19,10.69,Completed,UPI,2023-01-03 22:01:00,2023-01-03 22:19:34,00:18:34,22,1,3,1,0,0,136.18,38.316100000000006,0.012755452693511415,-0.010393737496485755,8,1,1.686612120502768
4203,7169,27429,Seattle,39.06051791145748,-79.65932507876724,39.03707147667025,-79.6997245341549,4.93,10.22,Completed,Wallet,2023-01-03 22:02:00,2023-01-03 22:16:47,00:14:47,22,1,3,1,0,0,108.46,24.304899999999996,-0.02344643478723185,-0.04039945538765721,5,1,4.355239155478245
4204,8982,70599,Chicago,40.32699092341964,-90.5554081299639,40.34576178805565,-90.60400172367724,10.73,20.01,Cancelled,Cash,2023-01-03 22:03:00,2023-01-03 22:35:11,00:32:11,22,1,3,1,0,0,236.06,115.1329,0.018770864636003637,-0.04859359371334904,18,14,4.617426869087667
4205,1985,36114,Seattle,40.07210144278664,-116.5021392925595,40.10026869746196,-116.47983672661486,11.47,28.69,Completed,Cash,2023-01-03 22:04:00,2023-01-03 22:38:24,00:34:24,22,1,3,1,0,0,252.34,131.5609,0.028167254675324216,0.022302565944642083,4,16,3.6619210835891773
4206,5485,52475,Seattle,38.59786262532853,-77.13236740396454,38.549425216908006,-77.13354306895509,4.88,10.27,Completed,Wallet,2023-01-03 22:05:00,2023-01-03 22:19:38,00:14:38,22,1,3,1,0,0,107.36,23.8144,-0.048437408420525685,-0.001175664990554992,8,15,5.386963696272108
4207,9901,14601,Seattle,40.368962448479984,-79.70330711243078,40.34139892568563,-79.6556498918095,7.21,12.7,Completed,Cash,2023-01-03 22:06:00,2023-01-03 22:27:37,00:21:37,22,1,3,1,0,0,158.62,51.9841,-0.02756352279435248,0.04765722062127509,5,1,5.069645491367912
4208,3618,87434,New York,38.23694693039695,-79.05126510711212,38.23168598555914,-79.00497132273557,5.3,11.11,Completed,Cash,2023-01-03 22:07:00,2023-01-03 22:22:54,00:15:54,22,1,3,1,0,0,116.6,28.09,-0.005260944837807813,0.04629378437654452,8,1,4.085494697063412
4209,7289,93698,Seattle,37.98811408869784,-100.4736652162611,38.00037488288969,-100.51452062052718,6.27,18.83,Completed,Wallet,2023-01-03 22:08:00,2023-01-03 22:26:48,00:18:48,22,1,3,1,0,0,137.94,39.31289999999999,0.012260794191846003,-0.04085540426608247,19,17,3.8309442959385582
4210,7928,84164,Seattle,40.01467633368875,-76.83146778490325,39.98755071899907,-76.87312956939515,8.52,21.41,No-Show,Wallet,2023-01-03 22:09:00,2023-01-03 22:34:33,00:25:33,22,1,3,1,0,0,187.44,72.59039999999999,-0.027125614689680333,-0.04166178449189317,15,15,4.657353754990682
4211,6368,33656,Los Angeles,38.98749900692905,-113.96410439652196,39.02437622289756,-113.9811908404266,6.93,16.68,Completed,Card,2023-01-03 22:10:00,2023-01-03 22:30:47,00:20:47,22,1,3,1,0,0,152.45999999999998,48.024899999999995,0.03687721596850935,-0.01708644390464542,4,11,4.358248630059213
4212,5621,33759,San Francisco,40.79155120489438,-79.88866256261386,40.76241929114836,-79.890007765773,11.23,19.76,Completed,Wallet,2023-01-03 22:11:00,2023-01-03 22:44:41,00:33:41,22,1,3,1,0,0,247.06,126.11290000000001,-0.029131913746020643,-0.0013452031591469904,5,8,3.2413007882935374
4213,8566,64932,Los Angeles,38.08171792739762,-104.89434364609372,38.11604794758348,-104.92413446433468,3.06,8.17,Completed,Card,2023-01-03 22:12:00,2023-01-03 22:21:10,00:09:10,22,1,3,1,0,0,67.32000000000001,9.3636,0.03433002018586251,-0.02979081824096852,7,3,4.622502740820909
4214,5670,47568,Chicago,39.11882018572295,-79.77420634713732,39.114127361226736,-79.81136497420032,8.39,21.6,Completed,UPI,2023-01-03 22:13:00,2023-01-03 22:38:10,00:25:10,22,1,3,1,0,0,184.58,70.39210000000001,-0.00469282449621744,-0.03715862706299333,5,1,3.2479504880234114
4215,8658,43592,Los Angeles,37.810095410454565,-98.64173930282593,37.76935065701644,-98.62290260138516,5.6,12.63,Completed,Wallet,2023-01-03 22:14:00,2023-01-03 22:30:48,00:16:48,22,1,3,1,0,0,123.19999999999999,31.359999999999996,-0.040744753438126224,0.01883670144076177,11,10,4.823511654295595
4216,2003,95725,Chicago,37.32102091294571,-106.2030130370318,37.339943791613535,-106.21888649470122,9.32,14.29,Cancelled,UPI,2023-01-03 22:15:00,2023-01-03 22:42:57,00:27:57,22,1,3,1,0,0,205.04000000000002,86.86240000000001,0.01892287866782283,-0.015873457669428603,7,13,2.5292508817154653
4217,8504,24241,Boston,37.750750401438985,-85.81068790473972,37.76824196452725,-85.77314372231591,6.69,14.1,Completed,UPI,2023-01-03 22:16:00,2023-01-03 22:36:04,00:20:04,22,1,3,1,0,0,147.18,44.7561,0.017491563088263717,0.03754418242381519,10,12,3.830943443084462
4218,3466,51046,Los Angeles,37.23594184408847,-98.41745426904612,37.22970149957149,-98.38434901051592,7.09,17.44,Completed,UPI,2023-01-03 22:17:00,2023-01-03 22:38:16,00:21:16,22,1,3,1,0,0,155.98,50.2681,-0.006240344516982077,0.03310525853019897,11,10,3.0118816437275706
4219,2939,13297,Chicago,37.80131686110728,-97.44223333931173,37.7616120506304,-97.39249846546988,8.34,17.68,Completed,Cash,2023-01-03 22:18:00,2023-01-03 22:43:01,00:25:01,22,1,3,1,0,0,183.48,69.5556,-0.039704810476884234,0.049734873841842386,11,10,6.21260295183523
4220,2635,89991,Los Angeles,37.090969568140345,-93.74612727914122,37.05113964959073,-93.7837383427114,2.46,8.54,Completed,Cash,2023-01-03 22:19:00,2023-01-03 22:26:22,00:07:22,22,1,3,1,0,0,54.12,6.0516,-0.03982991854961426,-0.03761106357018207,9,9,5.545259484692835
4221,9095,97965,Los Angeles,37.54642254356162,-80.52307836612947,37.5906461187186,-80.54738437668453,2.66,10.16,Completed,Wallet,2023-01-03 22:20:00,2023-01-03 22:27:58,00:07:58,22,1,3,1,0,0,58.52,7.0756000000000006,0.04422357515698394,-0.024306010555065427,5,19,5.363798984002539
4222,7265,87047,San Francisco,38.730657432776056,-75.42909454730335,38.708402131419206,-75.41937321878544,11.85,31.63,Cancelled,Card,2023-01-03 22:21:00,2023-01-03 22:56:33,00:35:33,22,1,3,1,0,0,260.7,140.42249999999999,-0.022255301356850055,0.009721328517912298,0,15,2.614445137751106
4223,2895,70920,Los Angeles,38.1136903418212,-101.89288200270433,38.14699046727073,-101.87949168283276,12.07,32.92,Completed,Cash,2023-01-03 22:22:00,2023-01-03 22:58:12,00:36:12,22,1,3,1,0,0,265.54,145.6849,0.033300125449535756,0.013390319871561474,19,17,3.883618823167614
4224,7524,17089,Los Angeles,38.31549445331494,-92.48229221731204,38.34395082610601,-92.4512710235432,5.1,11.52,Completed,UPI,2023-01-03 22:23:00,2023-01-03 22:38:18,00:15:18,22,1,3,1,0,0,112.19999999999999,26.009999999999998,0.028456372791069384,0.031021193768836497,9,9,4.163420553410981
4225,2073,32880,Seattle,37.68413372287855,-100.02925650024493,37.66515170001228,-100.02049067056772,4.46,12.76,Completed,UPI,2023-01-03 22:24:00,2023-01-03 22:37:22,00:13:22,22,1,3,1,0,0,98.12,19.8916,-0.018982022866268267,0.008765829677201964,19,17,2.2472779578395796
4226,6184,58271,Los Angeles,40.72400163707812,-98.23901794987258,40.75528631661392,-98.2238849630667,10.6,17.82,Completed,Wallet,2023-01-03 22:25:00,2023-01-03 22:56:48,00:31:48,22,1,3,1,0,0,233.2,112.36,0.031284679535801274,0.015132986805880932,11,10,3.704978347541827
4227,3402,65016,Chicago,40.58102903332261,-84.86834813262402,40.54396030140497,-84.83701616129746,7.34,17.45,Completed,Cash,2023-01-03 22:26:00,2023-01-03 22:48:01,00:22:01,22,1,3,1,0,0,161.48,53.8756,-0.03706873191763549,0.03133197132656562,2,12,4.898467223937564
4228,5895,48402,Chicago,38.32356925157205,-85.59721794831034,38.292858363643184,-85.62551476837763,6.88,11.13,Cancelled,Wallet,2023-01-03 22:27:00,2023-01-03 22:47:38,00:20:38,22,1,3,1,0,0,151.35999999999999,47.334399999999995,-0.030710887928869113,-0.028296820067282624,2,12,4.213955266905427
4229,8331,88841,Seattle,40.66946608466576,-88.83493803723889,40.703894872659866,-88.85297681151637,7.67,18.59,Cancelled,Cash,2023-01-03 22:28:00,2023-01-03 22:51:00,00:23:00,22,1,3,1,0,0,168.74,58.8289,0.0344287879941092,-0.01803877427748546,18,14,4.119384270464458
4230,2956,91212,Los Angeles,38.7562468622561,-110.17577956147832,38.70673837070968,-110.22564123581624,5.43,11.85,Completed,UPI,2023-01-03 22:29:00,2023-01-03 22:45:17,00:16:17,22,1,3,1,0,0,119.46,29.484899999999996,-0.04950849154641901,-0.04986167433791877,1,7,7.000886199935
4231,8023,98833,Boston,38.1823573719492,-84.4023601932636,38.155462416256135,-84.37728900645179,13.94,24.19,Completed,Cash,2023-01-03 22:30:00,2023-01-03 23:11:49,00:41:49,22,1,3,1,0,0,306.68,194.3236,-0.026894955693066436,0.025071186811814528,16,12,3.7077352165118325
4232,4907,46369,Seattle,40.95858381947662,-79.36622476381434,40.96540376169034,-79.40130800407474,5.42,15.16,Completed,UPI,2023-01-03 22:31:00,2023-01-03 22:47:15,00:16:15,22,1,3,1,0,0,119.24,29.3764,0.006819942213716956,-0.035083240260391335,5,1,3.0419208539617006
4233,1807,49233,Los Angeles,38.71925335768587,-75.61328666471684,38.75141967442544,-75.59415374940332,1.69,5.47,Completed,Wallet,2023-01-03 22:32:00,2023-01-03 22:37:04,00:05:04,22,1,3,1,0,0,37.18,2.8560999999999996,0.03216631673956982,0.019132915313520016,0,15,3.942975009106436
4234,9378,73504,Los Angeles,37.33425574857252,-102.29706249496228,37.34370156246858,-102.29540343103456,7.69,16.48,Completed,Cash,2023-01-03 22:33:00,2023-01-03 22:56:04,00:23:04,22,1,3,1,0,0,169.18,59.136100000000006,0.009445813896064692,0.0016590639277183072,19,17,1.0605181473548382
4235,5827,75431,Seattle,39.33352375725988,-99.3690775553424,39.34879183614106,-99.3936800281684,9.39,27.41,Completed,Wallet,2023-01-03 22:34:00,2023-01-03 23:02:10,00:28:10,22,1,3,1,0,0,206.58,88.17210000000001,0.015268078881177871,-0.02460247282600392,11,10,2.7126730161258203
4236,5524,64017,Chicago,37.726837025206976,-80.74807480355277,37.70721668607997,-80.75383453129525,3.89,6.48,Completed,Wallet,2023-01-03 22:35:00,2023-01-03 22:46:40,00:11:40,22,1,3,1,0,0,85.58,15.132100000000001,-0.01962033912700889,-0.00575972774248612,5,19,2.239733388329413
4237,3284,83285,New York,39.45650676077808,-107.20166035351764,39.49810520111991,-107.2394233726912,3.48,9.36,Completed,Wallet,2023-01-03 22:36:00,2023-01-03 22:46:26,00:10:26,22,1,3,1,0,0,76.56,12.1104,0.041598440341829246,-0.037763019173567614,14,13,5.648065825019741
4238,6313,65480,New York,37.19224462744592,-81.19050380972654,37.162945903239454,-81.21935402810244,0.54,2.62,Cancelled,Cash,2023-01-03 22:37:00,2023-01-03 22:38:37,00:01:37,22,1,3,1,0,0,11.88,0.2916,-0.02929872420646973,-0.028850218375907843,5,19,4.1408905692043785
4239,1757,21312,Los Angeles,37.44305131986336,-80.01945087282962,37.447013722858536,-80.03940735628444,5.83,15.97,Cancelled,Card,2023-01-03 22:38:00,2023-01-03 22:55:29,00:17:29,22,1,3,1,0,0,128.26,33.9889,0.003962402995178138,-0.019956483454819818,5,1,1.8160518388673612
4240,5887,39495,Boston,38.25035226568373,-102.28154657598353,38.2753695243985,-102.25201283833024,9.1,20.02,Completed,UPI,2023-01-03 22:39:00,2023-01-03 23:06:18,00:27:18,22,1,3,1,0,0,200.2,82.80999999999999,0.025017258714768786,0.029533737653281378,19,17,3.7930413864900627
4241,4854,56868,San Francisco,39.46530876062171,-73.0237300341308,39.48712250584431,-72.99879803823559,2.89,8.38,Completed,Wallet,2023-01-03 22:40:00,2023-01-03 22:48:40,00:08:40,22,1,3,1,0,0,63.580000000000005,8.3521,0.02181374522260171,0.024931995895215664,0,6,3.2346044321366385
4242,4558,17173,Chicago,39.58465730677071,-103.37011906519726,39.54306304825154,-103.36220306211985,11.6,22.91,No-Show,Card,2023-01-03 22:41:00,2023-01-03 23:15:48,00:34:48,22,1,3,1,0,0,255.2,134.56,-0.04159425851916865,0.007916003077411915,12,3,4.674584536786703
4243,1961,26417,San Francisco,39.59041501485068,-104.1591487737326,39.57220668549357,-104.15285711200364,6.38,14.15,Completed,Wallet,2023-01-03 22:42:00,2023-01-03 23:01:08,00:19:08,22,1,3,1,0,0,140.35999999999999,40.7044,-0.018208329357108255,0.006291661728951681,12,3,2.0952416949265484
4244,4847,64338,San Francisco,39.04059749669707,-99.29019351793308,39.01473546007526,-99.3343396333666,4.34,7.25,Cancelled,Card,2023-01-03 22:43:00,2023-01-03 22:56:01,00:13:01,22,1,3,1,0,0,95.47999999999999,18.8356,-0.025862036621809636,-0.044146115433520094,11,10,4.776157276205478
4245,7726,99896,Seattle,38.32263693679651,-113.14564840141868,38.27862605173465,-113.15219012495189,5.42,8.83,Completed,Wallet,2023-01-03 22:44:00,2023-01-03 23:00:15,00:16:15,22,1,3,1,0,0,119.24,29.3764,-0.04401088506186568,-0.006541723533203481,17,0,4.926968453693446
4246,4575,49314,Boston,40.49294783682817,-75.62698343392856,40.51274972290252,-75.60561367734157,8.73,18.47,Completed,Wallet,2023-01-03 22:45:00,2023-01-03 23:11:11,00:26:11,22,1,3,1,0,0,192.06,76.2129,0.019801886074347408,0.02136975658699214,15,15,2.8482937916199003
4247,3418,36655,Boston,38.80745487702065,-95.70610254169118,38.822502466333816,-95.72056024626428,7.46,11.02,Completed,Wallet,2023-01-03 22:46:00,2023-01-03 23:08:22,00:22:22,22,1,3,1,0,0,164.12,55.6516,0.015047589313162746,-0.014457704573104024,3,2,2.090144405169966
4248,5198,11727,New York,40.13073470520772,-87.76966470063155,40.100009340235054,-87.77319256817918,6.67,20.35,Completed,Wallet,2023-01-03 22:47:00,2023-01-03 23:07:00,00:20:00,22,1,3,1,0,0,146.74,44.4889,-0.030725364972667535,-0.003527867547632013,2,4,3.429650444737799
4249,2001,57635,Chicago,38.88709523560759,-102.34804605633042,38.91053724692495,-102.3947026067301,8.75,23.62,Completed,UPI,2023-01-03 22:48:00,2023-01-03 23:14:15,00:26:15,22,1,3,1,0,0,192.5,76.5625,0.02344201131736412,-0.04665655039968897,19,17,4.805882917602188
4250,6244,13098,New York,40.43149289988496,-119.93111691876304,40.39096424863324,-119.8984585300825,6.37,9.84,Completed,Cash,2023-01-03 22:49:00,2023-01-03 23:08:06,00:19:06,22,1,3,1,0,0,140.14000000000001,40.5769,-0.04052865125171934,0.03265838868054516,13,5,5.287213630551915
4251,8119,14044,Boston,37.1119845046596,-79.27894785227551,37.16161742483661,-79.267524506366,10.78,17.11,Completed,Wallet,2023-01-03 22:50:00,2023-01-03 23:22:20,00:32:20,22,1,3,1,0,0,237.16,116.20839999999998,0.049632920177003825,0.01142334590950611,8,1,5.611057096592949
4252,5066,60328,Boston,38.07299914632618,-82.26625194746663,38.07720203886044,-82.24613374582079,5.92,8.96,Completed,Cash,2023-01-03 22:51:00,2023-01-03 23:08:45,00:17:45,22,1,3,1,0,0,130.24,35.0464,0.004202892534259206,0.020118201645843214,16,19,1.8219633233073065
4253,3845,57995,Seattle,40.12015469581652,-86.74144031505921,40.0937899219983,-86.76228858756771,9.51,19.82,Completed,Card,2023-01-03 22:52:00,2023-01-03 23:20:31,00:28:31,22,1,3,1,0,0,209.22,90.4401,-0.02636477381821578,-0.020848272508501964,2,4,3.4261125832058354
4254,9849,93193,Chicago,39.76532215993369,-75.56859384516201,39.75481734905577,-75.5376955908768,3.5,6.46,Completed,Wallet,2023-01-03 22:53:00,2023-01-03 23:03:30,00:10:30,22,1,3,1,0,0,77.0,12.25,-0.010504810877918658,0.030898254285219195,0,15,2.887917498578796
